generacja,najlepszy_fitness,sredni_fitness,liczba_gatunkow,czas_epoki_s,avg_fitness_informed,avg_fitness_uninformed,neat_avg_worth,bench_hold6040,bench_momentum,bench_random,pct_bond,pct_stock,pct_crypto,pct_cash,avg_trades
1215,829.14,536.95,2,1.91,653.35,420.54,8095.16,306.10,198.69,395.63,6.54,65.68,24.37,3.41,211.21
1216,889.99,482.00,2,1.94,560.27,403.74,5078.53,303.07,245.65,357.76,6.80,71.23,16.97,5.00,151.10
1217,789.86,541.86,2,1.92,483.85,599.87,8569.32,392.80,254.83,436.90,8.04,72.16,14.07,5.73,216.47
1218,602.52,420.79,2,1.88,418.05,423.53,2517.10,327.98,532.02,369.51,6.98,64.43,21.02,7.58,113.35
1219,654.29,516.64,2,1.91,518.20,515.08,5837.65,337.04,216.06,490.75,6.99,68.36,20.38,4.27,196.67
1220,1085.74,649.12,2,1.96,506.32,791.93,26151.05,270.35,184.79,376.91,8.50,72.91,10.62,7.97,320.33
1221,982.09,645.70,2,1.91,551.05,740.35,20564.52,419.78,228.62,447.03,8.50,72.24,11.03,8.23,297.78
1222,642.57,449.63,2,1.87,471.53,427.74,3680.79,369.42,1788.43,450.33,6.70,65.17,23.81,4.32,147.09
1223,1116.92,681.96,2,2.05,630.10,733.81,19268.76,368.61,803.55,487.81,7.75,68.79,16.94,6.53,303.67
1224,627.17,416.13,2,1.92,479.71,352.54,3134.28,356.25,378.39,433.96,6.94,62.91,25.07,5.08,133.97
1225,691.65,408.35,2,1.98,427.53,389.18,2500.76,309.78,194.74,416.99,6.98,57.98,26.57,8.47,130.56
1226,989.51,498.30,2,1.97,420.45,576.15,7086.00,329.19,142.81,428.99,8.07,65.16,19.22,7.55,191.21
1227,1016.83,583.25,2,2.08,516.10,650.41,12929.98,358.03,319.37,417.10,7.16,72.74,13.59,6.52,246.23
1228,981.27,670.99,2,2.00,682.70,659.29,17059.03,366.73,215.52,438.78,7.21,71.46,15.13,6.20,306.98
1229,634.20,418.73,2,2.00,435.47,401.99,2632.29,306.08,1697.82,388.70,7.24,65.55,22.21,4.99,122.41
1230,556.54,411.45,2,2.01,409.79,413.11,2474.03,376.65,692.65,436.82,5.96,61.01,27.56,5.48,119.66
1231,633.33,426.53,2,1.97,444.17,408.89,2653.90,401.96,820.02,469.64,5.60,61.98,26.42,6.00,123.91
1232,766.08,494.89,2,2.00,569.54,420.25,5715.50,337.80,1557.85,390.04,4.83,68.35,23.63,3.20,140.81
1233,895.67,555.65,2,1.93,570.44,540.85,8367.09,340.33,538.05,384.34,5.33,71.28,18.83,4.56,191.30
1234,993.66,550.92,2,1.95,498.93,602.90,9335.53,354.38,419.31,459.44,7.00,71.47,16.20,5.34,216.15
1235,506.83,396.41,2,1.86,405.57,387.24,2170.95,424.16,896.04,406.21,5.74,62.44,25.03,6.78,117.03
1236,610.65,474.88,2,2.02,489.75,460.01,3999.58,285.52,157.48,364.28,5.49,66.66,22.50,5.35,145.91
1237,544.34,435.76,2,1.92,446.22,425.31,2834.33,378.92,222.75,483.27,5.82,64.93,22.85,6.40,141.31
1238,717.71,542.58,2,1.96,579.34,505.81,6711.67,347.56,238.77,430.49,5.30,67.89,22.79,4.02,181.11
1239,681.84,491.52,2,2.01,500.06,482.97,4663.24,362.84,216.99,487.14,6.92,64.71,22.40,5.97,200.47
1240,828.88,598.41,2,1.92,539.42,657.39,10164.49,385.38,262.71,434.57,6.05,67.40,22.89,3.66,240.43
1241,1073.21,563.74,2,1.95,623.79,503.68,8848.89,350.79,319.98,409.29,7.64,69.90,15.74,6.72,254.51
1242,635.99,414.60,2,1.93,409.26,419.95,2526.55,318.01,419.05,419.71,6.93,63.81,21.45,7.80,131.56
1243,696.11,443.30,2,1.87,441.97,444.64,3492.59,406.76,216.27,462.15,7.06,66.68,20.61,5.64,133.33
1244,683.32,437.79,2,1.98,420.65,454.92,3024.57,499.57,334.67,559.29,7.04,65.50,20.77,6.69,137.65
1245,480.95,382.63,2,1.90,384.27,380.98,1856.87,295.72,196.54,406.85,6.21,65.74,20.29,7.76,103.73
1246,790.40,517.52,2,2.00,444.52,590.52,7112.42,355.89,192.79,385.19,5.47,72.35,19.07,3.10,168.97
1247,825.22,576.32,2,1.98,546.96,605.68,9128.20,285.28,362.80,357.14,5.94,71.15,19.16,3.75,201.80
1248,747.66,392.48,2,1.86,421.54,363.42,2377.61,389.72,213.33,430.90,6.57,70.28,16.24,6.90,114.44
1249,649.19,431.98,2,1.85,406.92,457.05,3022.99,395.31,389.07,451.62,5.61,70.95,17.03,6.41,118.22
1250,815.48,494.48,2,1.84,451.52,537.44,5426.40,373.23,599.17,441.82,5.66,76.24,14.09,4.01,153.88
1251,749.83,467.73,2,1.85,459.58,475.89,4059.67,304.47,884.32,407.97,5.81,73.17,16.02,5.00,146.99
1252,693.40,413.98,2,1.87,410.05,417.90,2734.63,288.66,369.22,358.93,6.22,71.19,17.14,5.45,110.68
1253,765.72,463.24,2,1.83,410.67,515.80,4655.01,401.37,1343.18,436.36,6.24,73.88,14.69,5.19,152.23
1254,686.55,499.19,2,1.89,460.56,537.83,5589.39,338.39,134.58,425.43,6.87,72.34,14.75,6.04,188.16
1255,736.12,520.09,2,1.87,472.10,568.08,6530.97,375.52,1056.65,427.39,6.89,76.19,11.98,4.94,194.95
1256,665.12,480.22,2,1.78,453.60,506.84,4700.89,295.52,477.57,450.30,7.35,72.87,13.47,6.30,171.96
1257,720.99,457.56,2,1.79,453.29,461.82,3669.21,399.72,205.18,507.19,6.82,71.18,17.16,4.84,165.68
1258,681.78,478.02,2,1.78,524.70,431.35,4332.90,388.19,620.04,458.17,5.73,69.30,20.54,4.43,162.21
1259,678.79,469.85,2,1.82,506.20,433.51,3991.38,314.82,370.18,399.84,8.79,63.78,18.06,9.37,164.57
1260,1094.30,559.43,2,1.82,488.92,629.94,9664.63,317.12,981.68,377.66,9.37,67.24,14.65,8.74,255.56
1261,811.49,474.48,2,1.81,446.65,502.30,4768.71,298.93,589.51,397.96,8.69,67.52,16.10,7.69,179.82
1262,939.84,606.12,2,1.83,502.33,709.90,13740.96,417.16,374.77,475.35,9.23,70.50,12.10,8.18,306.26
1263,719.95,480.18,2,1.81,498.89,461.47,4258.34,404.39,302.67,503.69,7.86,68.06,17.96,6.12,216.90
1264,665.56,454.84,2,1.86,532.20,377.48,3982.79,342.36,154.75,407.15,8.33,68.47,17.19,6.01,200.38
1265,850.96,600.48,2,1.86,513.28,687.67,13741.12,354.09,156.79,415.80,8.42,71.24,13.47,6.88,349.12
1266,690.00,453.26,2,1.79,479.89,426.64,3725.95,383.73,261.66,485.83,7.05,70.18,17.63,5.14,184.50
1267,873.49,611.38,2,1.84,594.01,628.75,11678.70,385.13,203.99,449.47,7.49,73.92,12.85,5.73,294.06
1268,729.57,460.51,2,1.84,533.98,387.04,4502.88,365.33,957.46,424.11,7.77,73.92,11.46,6.85,183.04
1269,1018.54,616.54,2,1.82,490.94,742.14,16800.58,377.25,256.18,533.04,8.21,75.38,8.90,7.51,304.81
1270,594.17,415.87,2,1.75,433.82,397.92,2474.12,292.31,1177.82,401.70,7.47,65.54,20.29,6.70,154.34
1271,971.96,562.98,2,1.86,674.48,451.48,11283.98,341.57,336.35,418.43,7.63,76.06,10.26,6.06,229.58
1272,688.21,453.93,2,1.79,454.71,453.15,3336.30,339.76,237.61,502.90,6.86,71.03,16.62,5.48,199.94
1273,626.46,471.86,2,1.82,449.83,493.89,4102.20,370.27,1124.17,436.16,7.81,68.92,15.12,8.16,190.13
1274,1018.37,684.80,2,1.85,590.00,779.60,22079.33,383.62,479.31,472.80,8.53,71.73,11.51,8.24,395.71
1275,760.91,508.50,2,1.80,480.19,536.80,5233.30,354.37,416.01,395.05,8.24,67.87,17.21,6.69,212.07
1276,966.54,605.18,2,1.85,547.50,662.86,11735.97,273.76,280.79,337.79,9.12,66.86,15.40,8.63,318.25
1277,878.03,558.82,2,1.83,477.22,640.42,10901.68,320.70,148.17,379.66,8.71,72.45,10.82,8.01,324.90
1278,742.83,537.74,2,1.79,525.61,549.86,6942.64,362.80,190.23,462.50,7.50,74.06,12.93,5.51,236.76
1279,821.08,585.71,2,1.80,539.96,631.47,9389.75,339.24,335.96,365.31,8.05,74.09,11.81,6.04,264.63
1280,749.04,529.80,2,1.83,470.65,588.95,7296.78,372.52,348.39,392.66,7.57,71.61,15.59,5.23,207.96
1281,982.58,623.43,2,1.92,529.59,717.26,15003.81,374.73,266.81,454.49,7.55,75.70,9.30,7.45,316.00
1282,988.46,636.22,2,1.83,524.36,748.08,19172.35,362.05,222.55,448.90,8.18,74.18,9.11,8.54,308.14
1283,730.73,588.92,2,1.85,568.33,609.50,10376.72,383.11,1182.81,454.25,7.07,73.89,14.50,4.54,287.73
1284,1070.74,748.87,2,1.85,648.34,849.41,30427.81,366.72,288.91,429.23,7.72,74.20,11.38,6.69,399.00
1285,714.99,503.88,2,1.79,476.93,530.84,5396.38,339.52,276.59,440.78,7.17,73.33,13.32,6.18,208.52
1286,962.79,646.20,2,1.85,584.30,708.10,17968.72,371.65,912.81,423.03,7.62,74.79,11.05,6.55,313.17
1287,1030.56,753.15,2,1.92,696.38,809.92,29957.99,340.93,187.85,464.58,7.81,73.72,11.73,6.74,456.43
1288,616.49,459.55,2,1.83,496.64,422.46,3847.26,376.07,811.30,431.54,7.11,69.91,18.55,4.42,179.94
1289,770.01,551.80,2,1.97,546.70,556.91,7431.07,332.95,179.47,382.80,7.19,69.12,17.95,5.73,260.98
1290,775.82,564.73,2,1.96,554.48,574.97,7318.07,352.91,499.53,459.03,7.12,70.32,16.97,5.60,254.71
1291,949.22,477.21,2,2.13,386.18,568.24,6556.42,293.02,139.36,367.03,9.62,68.22,13.36,8.80,215.87
1292,804.87,565.13,2,1.90,491.36,638.89,9053.26,355.89,1689.36,444.69,7.41,73.16,14.01,5.41,304.01
1293,776.79,577.87,2,1.88,583.16,572.57,8361.90,371.80,195.76,462.88,6.80,74.88,13.35,4.98,250.42
1294,957.60,646.73,2,1.90,758.61,534.86,17311.04,313.50,119.72,379.62,7.53,76.37,9.89,6.21,346.42
1295,925.91,651.63,2,1.89,567.95,735.30,20998.25,361.94,188.54,385.20,8.07,75.06,9.68,7.20,330.72
1296,764.66,467.56,2,1.87,482.73,452.39,3813.70,367.89,604.88,499.03,7.40,67.71,18.92,5.97,198.31
1297,1050.37,529.81,2,1.95,395.35,664.26,10703.32,331.49,643.74,379.99,7.06,72.94,13.74,6.26,246.84
1298,646.70,461.94,2,1.84,486.92,436.97,3593.36,376.66,393.64,446.36,6.33,74.78,15.42,3.47,189.56
1299,736.52,458.47,2,1.83,443.08,473.86,3548.20,359.77,187.16,484.15,6.00,71.26,17.50,5.24,164.58
1300,658.52,506.86,2,1.85,509.94,503.77,5317.80,370.31,158.86,413.68,5.17,69.34,22.29,3.20,179.64
1301,642.26,499.48,2,1.86,504.19,494.76,4820.62,410.73,544.36,514.35,4.82,69.40,22.54,3.24,173.64
1302,591.67,486.72,2,1.87,486.36,487.08,4174.36,399.41,551.83,441.21,7.07,70.97,17.68,4.29,208.26
1303,780.57,509.66,2,1.95,538.05,481.26,5278.59,394.50,267.43,409.01,5.84,71.28,20.34,2.54,175.78
1304,687.49,497.61,2,1.91,480.80,514.42,5110.43,339.73,133.16,363.00,5.37,67.63,24.60,2.40,174.33
1305,860.04,514.67,2,2.03,439.45,589.89,5958.18,430.20,582.93,516.32,5.80,66.72,21.15,6.32,215.55
1306,597.70,459.94,2,1.82,446.19,473.70,3630.09,321.35,149.86,404.36,6.20,67.11,20.42,6.27,161.13
1307,610.26,448.39,2,1.87,466.09,430.68,3120.12,301.77,1161.80,354.24,5.04,72.56,17.05,5.34,166.06
1308,628.66,456.04,2,2.00,474.81,437.27,3364.49,401.48,281.48,473.58,5.34,75.61,13.87,5.18,151.46
1309,683.47,516.93,2,1.90,490.87,543.00,5394.55,319.82,195.15,388.07,5.58,76.52,14.00,3.91,182.56
1310,771.24,580.36,2,1.86,580.26,580.45,9352.01,373.50,868.72,436.37,5.42,76.78,13.75,4.05,234.08
1311,779.28,546.52,2,1.89,580.76,512.28,7193.66,392.15,668.14,477.45,5.50,79.67,10.78,4.05,220.22
1312,606.61,414.86,2,1.85,415.50,414.22,2515.92,327.70,222.18,393.78,6.06,73.93,14.49,5.53,139.70
1313,781.55,528.88,2,1.91,544.95,512.82,6603.34,303.67,865.84,492.55,6.12,69.44,19.12,5.33,183.32
1314,659.42,455.33,2,1.87,433.45,477.22,3195.82,404.09,196.13,474.15,6.97,67.20,17.89,7.94,165.17
1315,595.05,445.25,2,1.99,442.40,448.10,3087.39,331.33,185.41,440.09,7.03,64.87,21.11,6.99,145.16
1316,588.05,408.16,2,1.84,414.82,401.50,2430.85,413.31,315.65,400.66,6.18,64.50,22.52,6.80,108.68
1317,594.19,452.32,2,1.83,456.09,448.55,3384.59,277.31,235.49,366.72,6.17,63.98,23.59,6.25,146.43
1318,753.34,476.02,2,2.05,517.42,434.62,4495.50,329.68,1311.02,500.60,5.89,60.84,27.36,5.90,169.02
1319,826.48,469.32,2,1.96,455.65,482.99,4224.24,363.15,1259.93,420.88,5.83,65.28,22.55,6.33,167.98
1320,579.00,408.42,2,1.88,401.97,414.87,2431.39,298.66,147.87,382.77,6.35,60.91,25.54,7.20,126.39
1321,685.74,462.89,2,1.85,469.62,456.17,3848.80,378.66,156.82,455.32,6.50,58.60,29.13,5.77,169.26
1322,789.20,482.51,2,1.87,437.69,527.33,4778.11,309.61,336.18,334.29,6.09,62.04,23.51,8.36,176.21
1323,788.66,504.49,2,1.92,426.31,582.67,6280.42,400.39,283.21,441.06,5.72,59.00,26.74,8.54,204.62
1324,628.33,434.68,2,1.88,436.95,432.40,3135.42,330.66,143.73,407.01,5.92,59.68,29.43,4.98,156.84
1325,639.02,426.38,2,1.89,436.84,415.93,3123.94,377.31,176.60,491.09,5.49,58.91,31.97,3.63,136.74
1326,921.92,491.31,2,1.87,469.25,513.38,4921.53,336.79,144.72,414.46,6.78,60.26,26.17,6.79,194.60
1327,742.04,518.80,2,1.90,604.06,433.54,6573.52,352.29,1059.66,366.88,5.38,63.17,28.31,3.14,212.16
1328,627.88,469.15,2,1.85,457.89,480.41,3870.29,372.83,271.53,506.75,5.25,64.39,25.26,5.09,180.90
1329,953.29,502.48,2,1.86,424.67,580.28,7658.97,337.73,887.48,399.56,6.26,65.39,22.56,5.79,201.59
1330,693.81,458.12,2,1.90,489.91,426.33,3800.32,380.32,230.82,469.75,6.32,64.61,23.87,5.20,177.84
1331,712.43,480.99,2,1.87,516.73,445.25,4765.09,325.15,275.73,396.22,6.11,59.48,28.96,5.44,190.89
1332,785.46,502.39,2,1.84,510.98,493.79,5100.43,350.45,200.15,415.77,5.97,59.01,28.12,6.90,195.94
1333,944.70,576.99,2,1.85,665.61,488.37,10581.88,409.70,230.23,471.92,5.87,62.92,25.12,6.09,263.88
1334,909.64,480.22,2,1.88,555.26,405.18,5731.36,413.10,782.20,503.41,6.04,59.20,28.36,6.41,193.63
1335,771.29,529.14,2,1.83,495.20,563.07,6717.06,327.68,649.06,473.49,6.25,60.20,29.22,4.32,239.79
1336,689.30,486.23,2,1.82,516.66,455.81,4921.19,328.33,388.27,419.25,6.18,62.79,25.64,5.39,201.45
1337,994.24,610.53,2,1.86,600.28,620.77,11866.98,356.19,239.91,509.11,6.06,65.73,22.73,5.48,285.06
1338,654.33,452.01,2,1.81,444.01,460.01,3261.10,383.60,334.21,524.90,7.13,64.02,23.56,5.29,194.66
1339,669.64,485.80,2,1.97,430.44,541.15,5244.61,321.76,908.03,387.19,6.75,59.91,28.59,4.75,228.02
1340,790.15,544.68,2,1.81,594.06,495.30,7132.99,367.11,710.71,398.18,6.20,60.15,27.72,5.94,223.85
1341,844.08,515.39,2,1.85,581.63,449.14,6499.59,305.69,166.63,395.19,6.24,64.71,23.83,5.22,226.96
1342,780.44,495.68,2,1.83,487.64,503.73,5063.04,325.34,464.89,354.31,6.57,64.05,23.99,5.39,218.11
1343,757.41,551.78,2,1.82,597.03,506.52,7006.04,345.82,163.13,431.06,6.27,65.39,23.20,5.13,253.02
1344,673.39,461.83,2,1.83,453.20,470.46,3637.42,329.62,892.92,379.96,6.67,63.44,22.27,7.62,179.73
1345,756.47,474.35,2,1.81,432.06,516.63,4097.35,373.50,699.35,456.38,7.21,52.25,34.17,6.37,183.46
1346,750.21,451.10,2,1.83,457.20,445.00,3816.66,330.65,608.04,429.94,6.48,61.32,26.96,5.25,147.02
1347,915.16,455.09,2,1.80,419.97,490.21,4015.49,343.79,563.22,398.93,6.73,65.15,21.74,6.38,160.84
1348,690.29,483.80,2,1.82,485.85,481.74,4338.27,383.03,535.01,421.96,6.46,60.25,26.95,6.34,176.74
1349,721.42,474.39,2,1.85,467.04,481.75,4401.83,321.53,252.64,370.74,5.40,59.34,27.78,7.48,160.14
1350,862.86,555.85,2,1.85,598.37,513.33,8451.69,358.34,480.17,418.88,5.62,60.06,27.99,6.33,228.55
1351,982.39,565.58,2,1.83,436.58,694.59,11884.19,411.75,253.88,424.47,5.98,58.57,30.01,5.45,248.25
1352,770.89,531.28,2,1.77,491.25,571.30,7009.72,337.13,798.68,429.66,6.27,66.92,21.05,5.76,177.43
1353,701.86,496.99,2,1.77,488.79,505.18,4938.61,384.42,946.97,423.08,6.48,72.75,14.64,6.13,165.32
1354,903.02,587.52,2,1.77,714.36,460.68,13690.77,385.24,2423.81,466.32,7.23,72.13,14.11,6.53,253.25
1355,777.89,542.63,2,1.83,481.67,603.59,9256.63,400.87,289.53,518.94,7.49,74.26,11.22,7.03,202.45
1356,664.95,551.54,2,1.92,550.22,552.87,6306.74,310.53,387.67,425.66,7.26,69.65,16.56,6.53,229.95
1357,629.22,451.91,2,1.85,439.34,464.48,3408.59,347.88,462.64,431.78,6.15,65.18,23.66,5.02,161.37
1358,723.06,527.46,2,1.95,539.40,515.52,5907.95,352.19,341.72,416.26,6.36,62.25,27.12,4.28,229.92
1359,839.08,535.59,2,1.85,544.27,526.92,6878.22,334.57,205.44,383.76,5.89,61.48,26.92,5.70,214.62
1360,929.17,575.29,2,1.97,515.19,635.39,10487.25,347.82,375.27,459.04,5.61,64.05,25.65,4.68,268.04
1361,614.97,417.30,2,2.07,383.89,450.71,2792.21,309.11,525.92,437.80,6.17,64.28,24.11,5.43,121.45
1362,762.25,495.21,2,2.07,433.99,556.44,6024.64,324.99,1432.34,458.64,5.84,57.60,31.49,5.07,200.72
1363,652.86,471.35,2,2.19,424.85,517.85,4401.00,294.36,922.38,426.21,5.42,62.69,27.43,4.46,161.34
1364,634.52,466.55,2,2.70,474.22,458.87,3786.20,379.62,845.40,494.33,5.58,65.88,22.57,5.97,178.65
1365,820.71,549.53,2,2.36,611.30,487.75,7607.46,306.15,283.09,360.19,6.20,62.92,25.54,5.34,245.70
1366,966.90,548.18,2,2.49,521.30,575.06,7346.51,379.82,207.31,443.36,6.16,66.71,21.30,5.82,243.84
1367,915.78,531.58,2,2.74,471.24,591.91,7434.84,369.35,394.43,467.73,6.73,67.77,18.90,6.61,218.56
1368,952.47,548.28,2,2.41,654.60,441.96,9887.72,355.96,181.19,455.38,5.82,72.27,15.55,6.36,243.35
1369,644.76,446.10,2,2.04,458.20,434.01,3033.62,304.90,416.90,397.76,5.58,64.99,23.49,5.94,157.47
1370,926.00,490.96,2,2.14,408.44,573.49,6351.06,332.65,208.06,407.80,5.81,64.06,24.47,5.66,178.58
1371,648.45,492.64,2,1.98,462.64,522.63,4618.50,361.85,171.36,407.71,6.41,62.82,26.58,4.19,192.15
1372,726.29,457.97,2,2.14,491.48,424.47,4152.24,320.09,421.39,358.98,6.09,59.04,29.90,4.97,161.86
1373,788.12,511.35,2,2.04,543.30,479.40,5733.51,417.26,1490.57,505.52,5.82,62.80,26.55,4.83,195.42
1374,774.28,541.06,2,2.16,491.12,591.00,7224.91,272.79,186.27,363.25,6.30,66.49,21.91,5.30,239.48
1375,655.09,429.71,2,2.14,410.91,448.51,3358.20,334.08,346.57,393.19,5.65,67.15,22.80,4.40,140.99
1376,680.23,476.71,2,2.39,453.89,499.52,4199.03,395.75,542.01,477.44,5.75,57.72,31.89,4.65,190.77
1377,583.76,438.72,2,2.15,442.31,435.14,2874.91,327.62,249.64,417.05,6.19,52.53,34.91,6.38,138.86
1378,761.83,448.04,2,2.08,490.53,405.55,3673.00,319.64,430.06,447.48,6.71,57.80,30.36,5.13,136.07
1379,754.20,447.89,2,1.99,462.60,433.17,3541.61,420.60,296.72,458.88,6.71,56.08,31.06,6.15,145.86
1380,752.66,429.35,2,2.00,416.91,441.79,3180.80,326.82,146.58,437.75,6.15,54.37,34.14,5.35,126.55
1381,873.35,489.58,2,2.04,532.21,446.96,4717.03,343.46,167.45,397.63,6.62,57.53,30.00,5.85,159.03
1382,751.53,510.10,2,2.12,525.92,494.29,5338.61,298.16,190.87,407.98,6.10,59.74,29.09,5.07,178.94
1383,841.14,530.75,2,2.02,575.71,485.78,6909.82,397.64,2089.98,488.22,6.10,58.43,29.56,5.91,198.56
1384,833.99,589.01,2,2.23,582.60,595.42,9864.22,388.24,276.28,449.60,6.43,60.39,27.27,5.90,272.20
1385,816.93,526.26,2,2.19,609.01,443.50,7529.38,424.98,234.41,511.62,7.23,63.00,22.60,7.18,219.95
1386,973.10,472.21,2,2.20,568.30,376.12,5834.59,391.15,479.92,464.22,6.13,59.07,28.28,6.52,166.15
1387,580.65,446.84,2,2.29,453.42,440.25,3445.55,358.01,210.93,482.01,5.79,57.83,31.11,5.28,159.37
1388,871.46,589.54,2,2.18,611.71,567.37,9674.51,344.44,187.31,487.24,5.62,58.82,31.38,4.18,272.77
1389,976.62,585.17,2,2.31,719.03,451.30,12768.48,350.21,544.64,456.82,5.74,64.35,24.79,5.13,268.58
1390,677.12,482.94,2,2.14,486.01,479.87,4527.73,274.69,392.82,360.05,5.74,61.49,29.16,3.61,182.59
1391,673.65,463.77,2,2.07,432.79,494.75,3709.89,323.33,919.49,427.05,5.91,57.74,29.83,6.52,162.23
1392,806.91,508.58,2,2.08,477.38,539.78,5959.18,397.24,313.57,358.25,6.27,59.68,28.38,5.67,189.15
1393,673.86,522.42,2,2.13,518.52,526.31,5463.49,342.19,667.78,392.25,6.02,59.99,29.64,4.35,217.89
1394,687.08,487.71,2,2.99,507.83,467.58,4578.97,348.23,421.27,414.48,5.66,59.60,30.58,4.16,181.38
1395,710.94,524.18,2,2.28,523.38,524.98,6409.65,299.45,214.19,392.51,5.75,61.41,27.02,5.83,212.16
1396,685.42,497.81,2,2.21,548.26,447.36,5420.78,371.40,1089.26,459.60,6.47,62.47,25.39,5.68,203.13
1397,843.48,571.86,2,2.12,605.33,538.39,8651.83,296.56,1329.19,369.74,5.93,65.11,25.52,3.44,268.55
1398,984.13,613.95,2,2.06,532.40,695.51,12451.78,364.52,633.34,483.43,6.35,68.73,19.07,5.85,291.56
1399,678.69,490.12,2,2.16,526.10,454.13,4775.39,355.35,180.96,456.27,6.54,59.44,29.99,4.02,231.16
1400,573.76,480.63,2,2.16,477.99,483.27,4427.90,378.39,309.27,387.05,6.79,56.66,31.47,5.08,182.66
1401,728.96,533.72,2,2.05,615.22,452.23,7328.22,368.63,191.14,405.51,6.26,57.41,32.15,4.18,239.20
1402,716.62,521.54,2,2.08,584.29,458.79,6256.48,322.65,189.14,427.03,5.86,58.90,31.21,4.03,224.71
1403,781.87,544.38,2,1.98,499.28,589.48,7587.60,352.18,172.01,436.92,6.23,60.64,29.58,3.55,231.25
1404,971.81,589.59,2,2.01,466.89,712.30,14152.59,395.56,943.86,482.34,7.32,67.35,19.67,5.66,270.33
1405,754.56,466.09,2,2.12,475.65,456.54,3984.32,398.28,203.87,430.14,5.93,64.61,24.69,4.77,183.54
1406,771.80,516.03,2,2.02,620.06,412.00,6935.79,386.66,561.26,475.48,5.27,63.01,28.34,3.38,207.07
1407,813.61,527.58,2,2.34,441.19,613.97,7821.07,380.58,728.86,509.33,5.34,60.54,31.62,2.50,196.43
1408,572.70,426.47,2,2.01,417.14,435.81,2862.49,329.16,353.05,409.37,5.99,59.17,30.47,4.38,109.29
1409,643.62,473.77,2,2.23,486.76,460.79,3808.72,342.77,437.61,435.06,6.07,59.94,29.78,4.21,186.70
1410,720.84,431.69,2,2.16,389.27,474.11,3419.68,362.75,242.65,401.19,6.50,60.20,26.54,6.76,136.47
1411,1039.68,508.38,2,2.23,616.05,400.71,8609.11,379.77,460.61,445.14,5.79,67.96,21.85,4.40,184.40
1412,673.14,440.95,2,2.26,471.85,410.06,3264.47,319.67,193.34,348.24,5.87,61.89,26.17,6.07,139.06
1413,911.01,532.58,2,2.16,623.24,441.93,7914.22,373.33,1965.38,519.19,5.39,62.65,27.46,4.50,189.77
1414,752.64,512.41,2,2.20,474.32,550.50,6362.36,328.02,1025.70,429.73,5.73,64.20,25.37,4.70,177.04
1415,675.88,431.43,2,2.19,441.56,421.30,2975.76,413.57,704.45,400.57,6.42,59.75,28.47,5.37,139.94
1416,669.94,474.29,2,2.25,490.85,457.73,4418.46,349.36,210.27,494.79,6.03,61.97,27.12,4.88,156.62
1417,959.23,495.44,2,2.44,413.46,577.42,6676.15,330.42,486.04,356.53,6.18,66.60,22.55,4.66,191.39
1418,810.45,556.56,2,2.42,513.72,599.39,7436.02,328.91,251.81,363.27,6.74,63.07,25.66,4.53,241.80
1419,808.42,527.94,2,2.18,552.14,503.73,6599.44,358.62,500.68,441.47,6.14,61.53,26.83,5.51,222.51
1420,778.24,540.10,2,2.24,648.99,431.20,7703.60,379.13,216.07,476.99,5.19,57.77,33.77,3.27,207.66
1421,889.84,584.95,2,2.42,512.79,657.11,10952.34,290.54,368.47,328.39,5.48,60.76,30.33,3.43,241.10
1422,642.67,490.19,2,2.23,505.40,474.98,4779.03,317.99,672.24,343.88,5.94,61.43,28.20,4.42,174.17
1423,661.31,501.33,2,2.12,530.16,472.49,5230.26,367.01,150.29,453.68,6.34,68.08,19.96,5.62,182.45
1424,726.63,431.86,2,2.56,493.24,370.48,3643.38,318.88,248.22,461.69,6.65,68.76,19.55,5.04,162.87
1425,810.31,548.92,2,2.16,574.42,523.42,7160.52,308.81,437.71,396.97,6.63,65.03,24.54,3.79,270.15
1426,677.50,503.92,2,2.04,495.61,512.22,4844.96,341.41,255.31,369.75,6.60,61.21,28.51,3.69,225.28
1427,561.55,441.89,2,1.94,468.43,415.34,3261.13,395.74,200.00,516.67,6.46,59.20,30.16,4.18,147.86
1428,774.51,518.46,2,2.02,531.87,505.06,6270.06,315.14,483.04,366.49,7.14,58.28,28.17,6.40,219.28
1429,818.96,501.70,2,2.04,383.22,620.17,7278.79,417.26,203.99,488.13,7.23,61.53,25.59,5.64,203.50
1430,738.70,466.86,2,2.09,512.83,420.90,4341.17,318.73,940.49,421.08,6.39,65.04,23.30,5.27,175.60
1431,673.19,458.41,2,2.27,460.37,456.45,3582.34,342.48,163.67,408.00,6.45,57.91,30.16,5.47,174.99
1432,883.95,568.79,2,2.04,630.87,506.72,9999.54,377.18,152.30,430.91,5.70,61.36,27.34,5.60,259.23
1433,790.18,487.86,2,2.07,585.52,390.19,7094.25,349.18,243.44,466.95,6.71,65.13,22.68,5.47,189.29
1434,815.66,443.57,2,2.14,514.46,372.69,4178.42,362.45,1144.04,437.04,6.45,66.63,20.86,6.06,161.42
1435,1018.97,593.42,2,2.16,495.19,691.65,13028.95,384.38,848.43,458.33,7.42,69.64,17.02,5.91,276.55
1436,594.35,447.59,2,2.23,458.37,436.80,3493.50,363.22,274.21,510.94,6.99,69.43,17.13,6.45,171.05
1437,670.28,469.37,2,2.22,514.22,424.53,4350.64,351.87,318.58,400.46,7.53,72.36,15.64,4.47,199.79
